customer_id,recency_days,tenure_days,frequency,monetary_total,avg_order_value,total_items,distinct_products,active_months,recent_revenue_90d,future_revenue
12838,281,500,9,3106.14,345.13,1714,177,7,0.0,292.34
12839,0,640,21,7577.7,360.84,5113,139,16,1397.02,2494.03
12840,51,582,7,4041.97,577.42,2258,109,7,576.0,0.0
12841,14,427,32,6369.77,199.06,4477,253,14,890.18,1170.91
12842,216,645,3,1109.73,369.91,497,27,3,0.0,808.26
12843,67,634,29,6578.46,226.84,3030,129,14,620.8,9.95
12844,38,501,3,497.52,165.84,175,68,3,174.88,151.08
12845,175,198,4,354.09,88.52,204,26,2,0.0,0.0
12846,590,590,1,15.58,15.58,1,1,1,0.0,0.0
12847,295,295,1,765.36,765.36,624,34,1,0.0,871.54
12848,583,583,1,208.0,208.0,58,16,1,0.0,0.0
12849,176,499,5,2744.17,548.83,1773,110,4,0.0,346.39
12850,353,353,1,330.0,330.0,200,2,1,0.0,0.0
12851,4,385,2,284.13,142.06,160,71,2,135.18,0.0
12852,202,202,1,311.55,311.55,149,17,1,0.0,0.0
12853,42,580,11,3907.5,355.23,1668,111,7,1072.1,0.0
12854,149,636,6,2479.89,413.31,1430,166,5,0.0,514.13
12855,280,310,4,650.94,162.74,270,65,2,0.0,0.0
12857,118,591,6,3688.0,614.67,1420,71,6,0.0,0.0
12858,291,291,1,177.92,177.92,63,36,1,0.0,0.0
12859,366,366,1,575.1,575.1,292,21,1,0.0,0.0
12860,601,601,1,55.47,55.47,27,16,1,0.0,0.0
12861,527,527,1,68.25,68.25,27,4,1,0.0,0.0
12862,333,403,2,1008.32,504.16,613,119,2,0.0,0.0
12863,287,497,5,2271.35,454.27,707,23,5,0.0,521.2
12864,46,416,2,299.57,149.78,447,5,2,147.12,0.0
12865,31,384,3,2736.62,912.21,1598,131,3,981.38,586.85
12866,191,410,3,1227.35,409.12,553,58,3,0.0,0.0
12867,4,631,12,6902.21,575.18,7015,338,12,1287.2,1011.08
12868,93,300,8,2247.06,280.88,1282,86,6,0.0,0.0
12869,589,589,1,337.67,337.67,144,35,1,0.0,0.0
12870,283,532,3,1676.95,558.98,906,85,3,0.0,0.0
12871,115,347,2,495.38,247.69,364,9,2,0.0,248.64
12872,234,644,12,3685.49,307.12,1855,217,12,0.0,0.0
12873,190,589,3,2027.3,675.77,786,33,3,0.0,0.0
12874,293,462,2,948.42,474.21,623,44,2,0.0,0.0
12875,51,605,5,1356.99,271.4,5187,2,5,49.47,0.0
12876,104,498,3,2590.2,863.4,1757,92,3,0.0,1491.59
12877,32,598,17,2478.63,145.8,1789,93,15,377.19,476.54
12878,144,174,2,854.99,427.5,547,38,2,0.0,0.0
12880,289,482,2,640.13,320.06,279,32,2,0.0,0.0
12881,183,183,1,298.0,298.0,21,7,1,0.0,0.0
12885,31,31,1,645.35,645.35,346,39,1,645.35,529.87
12886,127,127,1,775.0,775.0,416,47,1,0.0,603.4
12887,291,291,1,222.4,222.4,100,13,1,0.0,0.0
12888,122,163,2,354.12,177.06,76,4,2,0.0,0.0
12889,289,410,4,385.46,96.37,124,25,4,0.0,0.0
12890,295,295,1,336.8,336.8,207,56,1,0.0,380.47
12891,93,567,11,840.5,76.41,2325,2,9,0.0,0.0
12892,304,304,1,263.38,263.38,140,18,1,0.0,0.0
12894,483,483,1,157.35,157.35,33,21,1,0.0,0.0
12897,112,451,4,514.25,128.56,249,10,4,0.0,0.0
12898,371,567,2,310.96,155.48,240,27,2,0.0,0.0
12899,321,321,1,366.4,366.4,108,17,1,0.0,0.0
12900,330,330,1,340.33,340.33,139,13,1,0.0,0.0
12901,16,178,19,11639.47,612.6,12420,29,6,3577.67,6015.07
12902,172,172,1,138.68,138.68,66,10,1,0.0,0.0
12903,336,336,1,833.53,833.53,493,41,1,0.0,0.0
12904,80,80,1,244.69,244.69,165,32,1,244.69,264.89
12905,484,590,2,1018.42,509.21,532,52,2,0.0,0.0
12907,303,402,2,508.91,254.46,177,23,2,0.0,0.0
12908,84,538,5,1776.0,355.2,3000,1,5,432.0,0.0
12909,109,561,6,2452.89,408.81,1454,98,5,0.0,650.3
12910,42,529,9,4208.38,467.6,2770,53,7,344.4,1588.14
12911,459,459,1,1680.47,1680.47,820,220,1,0.0,0.0
12913,190,646,11,5083.62,462.15,2158,31,9,0.0,1617.24
12914,308,308,1,223.98,223.98,336,9,1,0.0,0.0
12915,56,497,4,1174.75,293.69,452,46,4,164.0,0.0
12916,46,592,7,4654.02,664.86,1774,82,7,693.37,0.0
12917,36,638,6,4359.2,726.53,1104,45,5,594.0,0.0
12918,534,534,1,10953.5,10953.5,1,1,1,0.0,0.0
12919,24,77,3,441.65,147.22,203,12,3,441.65,893.54
12920,479,633,3,323.86,107.95,292,32,2,0.0,164.23
12921,6,646,61,29417.42,482.25,18233,264,21,4012.15,6503.62
12922,69,69,1,405.38,405.38,370,28,1,405.38,0.0
12923,298,483,2,612.9,306.45,168,28,2,0.0,176.97
12924,106,638,11,2190.97,199.18,1227,45,9,0.0,278.43
12925,500,500,1,35.28,35.28,108,5,1,0.0,694.05
12926,319,633,4,1548.46,387.12,766,202,3,0.0,0.0
12927,302,302,1,197.31,197.31,145,11,1,0.0,0.0
12928,55,457,10,3378.33,337.83,2117,81,7,356.1,926.56
12929,219,219,1,117.85,117.85,37,8,1,0.0,0.0
12930,79,79,1,221.56,221.56,108,14,1,221.56,194.24
12931,9,646,53,82822.08,1562.68,56286,37,17,28610.0,9525.26
12932,447,575,8,1698.56,212.32,1609,69,5,0.0,0.0
12933,79,637,7,1436.99,205.28,838,178,5,246.74,250.04
12934,644,644,1,181.65,181.65,31,2,1,0.0,0.0
12935,17,515,12,3618.5,301.54,2616,93,10,669.11,625.36
12937,105,644,7,2021.57,288.8,1244,81,6,0.0,1076.04
12939,46,604,16,21673.08,1354.57,8660,24,12,761.76,3591.72
12941,632,632,1,377.49,377.49,381,27,1,0.0,0.0
12942,39,273,3,942.65,314.22,272,68,3,287.38,0.0
12943,466,513,2,496.5,248.25,222,22,2,0.0,0.0
12944,262,262,1,286.95,286.95,145,14,1,0.0,317.56
12945,196,564,2,900.11,450.06,446,47,2,0.0,0.0
12946,344,344,1,324.45,324.45,149,20,1,0.0,0.0
12947,51,281,6,1908.03,318.0,1349,83,5,224.3,0.0
12948,13,645,6,1676.44,279.41,1023,71,4,537.7,640.99
12949,22,644,21,14808.9,705.19,7900,332,12,1198.72,717.8
12951,81,606,14,2901.43,207.25,1490,104,12,126.9,312.29
12953,430,430,1,498.96,498.96,280,31,1,0.0,329.85
12954,546,546,1,162.45,162.45,83,10,1,0.0,0.0
12955,0,175,6,1843.36,307.23,1526,42,5,1145.94,2913.8
12956,214,632,4,521.89,130.47,340,42,3,0.0,0.0
12957,94,636,9,6404.72,711.64,3385,296,8,0.0,2302.25
12958,308,491,2,539.49,269.75,131,45,2,0.0,0.0
12959,392,392,1,150.95,150.95,109,8,1,0.0,0.0
12960,321,569,4,1322.07,330.52,1379,49,4,0.0,0.0
12961,287,287,1,211.99,211.99,180,37,1,0.0,0.0
12962,21,21,1,170.54,170.54,78,11,1,170.54,95.85
12963,273,427,5,2110.76,422.15,1100,74,4,0.0,1490.83
12964,345,345,1,132.24,132.24,56,26,1,0.0,0.0
12967,266,291,3,4306.92,1435.64,1272,47,2,0.0,0.0
12968,20,20,1,135.95,135.95,73,5,1,135.95,0.0
12969,510,510,1,122.45,122.45,55,5,1,0.0,0.0
12970,230,643,8,1096.53,137.07,712,181,3,0.0,428.44
12971,0,632,94,12948.2,137.75,11214,92,21,3305.98,3024.59
12972,321,569,4,1161.2,290.3,844,69,4,0.0,0.0
12973,321,321,1,385.55,385.55,31,6,1,0.0,0.0
12974,105,473,2,408.95,204.47,104,27,2,0.0,0.0
12975,344,641,6,2100.09,350.02,911,92,3,0.0,0.0
12976,119,573,8,3156.38,394.55,2684,106,7,0.0,0.0
12977,64,419,4,517.63,129.41,131,54,2,39.24,0.0
12978,293,637,5,2502.82,500.56,1394,126,4,0.0,0.0
12979,637,637,1,517.7,517.7,520,56,1,0.0,0.0
12980,65,645,21,16245.78,773.61,1910,7,18,1915.92,0.0
12981,41,41,1,187.18,187.18,134,11,1,187.18,185.04
12982,150,514,8,2744.81,343.1,1729,139,7,0.0,0.0
12983,506,506,1,490.08,490.08,638,30,1,0.0,0.0
12986,336,595,10,2729.84,272.98,1164,61,6,0.0,0.0
12987,105,596,4,1057.81,264.45,474,48,4,0.0,254.4
12988,200,200,1,535.32,535.32,136,75,1,0.0,0.0
12989,65,637,26,11096.78,426.8,6038,23,16,1141.2,2454.97
12990,93,527,6,809.9,134.98,410,6,6,0.0,145.6
12991,20,297,2,564.62,282.31,439,36,2,303.56,200.2
12992,633,633,1,93.35,93.35,21,6,1,0.0,0.0
12993,28,567,7,1217.27,173.9,715,55,6,197.1,42.36
12994,28,176,2,645.47,322.74,303,38,2,292.87,328.95
12996,283,283,1,355.5,355.5,122,22,1,0.0,0.0
12997,144,520,6,1492.49,248.75,822,52,6,0.0,618.42
12998,400,561,3,920.08,306.69,1124,58,3,0.0,0.0
12999,104,153,3,455.88,151.96,342,25,2,0.0,0.0
13000,14,633,4,1032.5,258.13,548,57,4,76.32,0.0
13001,66,644,31,22968.7,740.93,12913,295,18,770.07,1203.4
13002,226,342,3,414.13,138.04,201,19,2,0.0,0.0
13003,13,122,3,149.05,49.68,103,4,3,90.0,0.0
13004,22,632,30,9780.03,326.0,7221,345,19,1024.07,1870.82
13005,81,365,4,999.68,249.92,462,41,4,192.05,0.0
13007,487,487,1,175.25,175.25,59,11,1,0.0,0.0
13008,231,631,3,612.13,204.04,379,31,3,0.0,0.0
13009,580,580,1,234.0,234.0,120,4,1,0.0,0.0
13010,282,556,2,330.12,165.06,323,10,2,0.0,0.0
13011,280,280,1,101.1,101.1,26,3,1,0.0,0.0
13012,56,500,7,2323.3,331.9,1250,72,6,304.92,649.53
13013,0,633,25,11500.92,460.04,5997,271,15,1313.8,1124.85
13014,21,340,6,3937.28,656.21,1690,138,5,694.45,1443.8
13015,105,511,10,5003.18,500.32,2623,202,5,0.0,1583.24
13016,31,31,1,425.25,425.25,315,28,1,425.25,364.64
13018,0,556,25,7561.17,302.45,5175,333,12,1401.75,2201.99
13019,287,641,6,1229.95,204.99,397,46,5,0.0,0.0
13020,470,567,2,618.96,309.48,278,38,2,0.0,0.0
13021,74,642,12,3423.33,285.28,1721,116,10,387.47,1463.91
13022,337,337,1,65.3,65.3,35,5,1,0.0,0.0
13023,37,436,2,1095.53,547.76,458,54,2,336.4,353.5
13024,378,490,2,555.87,277.94,181,26,2,0.0,0.0
13025,639,639,1,323.39,323.39,241,13,1,0.0,0.0
13026,0,634,7,1361.92,194.56,1746,33,7,360.48,371.16
13027,21,596,19,17335.2,912.38,43080,7,14,3072.0,0.0
13029,46,431,4,1453.0,363.25,152,11,4,390.7,474.3
13030,276,276,1,855.48,855.48,408,50,1,0.0,371.74
13031,315,462,5,3419.27,683.85,2399,275,5,0.0,0.0
13032,300,368,7,1833.37,261.91,906,110,3,0.0,1010.18
13033,265,337,2,220.55,110.28,98,12,2,0.0,0.0
13034,277,309,2,445.77,222.88,269,16,2,0.0,476.91
13035,168,339,2,775.32,387.66,494,22,2,0.0,588.88
13036,592,592,1,307.1,307.1,38,6,1,0.0,0.0
13037,46,644,12,3914.95,326.25,2130,181,11,303.75,0.0
13038,91,198,2,591.76,295.88,280,22,2,0.0,316.7
13039,492,630,4,1010.73,252.68,290,37,4,0.0,0.0
13041,358,497,4,799.13,199.78,335,23,3,0.0,0.0
13042,506,640,3,1556.54,518.85,830,164,3,0.0,0.0
13043,181,181,1,516.42,516.42,254,13,1,0.0,0.0
13044,199,608,11,4853.9,441.26,2553,356,8,0.0,0.0
13045,7,394,3,808.92,269.64,405,41,3,305.28,0.0
13046,174,364,2,517.66,258.83,317,31,2,0.0,431.59
13047,35,631,22,8239.63,374.53,3202,170,15,1010.33,555.53
13048,21,589,8,3623.35,452.92,2424,118,8,435.13,460.86
13049,226,309,3,905.34,301.78,430,12,2,0.0,502.9
13050,14,632,31,11017.41,355.4,6165,490,19,1050.61,1327.12
13051,486,527,2,155.8,77.9,72,4,2,0.0,0.0
13052,120,562,7,3168.53,452.65,1454,161,6,0.0,0.0
13053,529,529,1,127.65,127.65,47,17,1,0.0,0.0
13055,121,337,2,1451.56,725.78,1179,99,2,0.0,869.55
13056,459,459,1,209.48,209.48,158,18,1,0.0,0.0
13057,438,539,3,722.09,240.7,466,34,2,0.0,0.0
13058,59,59,1,47.55,47.55,9,3,1,47.55,223.85
13059,157,526,10,2303.17,230.32,864,155,6,0.0,0.0
13060,161,161,1,307.53,307.53,123,15,1,0.0,0.0
13062,99,99,1,346.98,346.98,343,11,1,0.0,0.0
13063,388,388,1,188.4,188.4,116,12,1,0.0,0.0
13064,60,499,4,1220.5,305.13,438,41,4,455.95,460.24
13065,281,455,5,1260.91,252.18,455,49,5,0.0,0.0
13067,317,354,2,393.05,196.53,99,13,2,0.0,115.46
13068,227,227,1,165.0,165.0,100,1,1,0.0,179.0
13069,7,451,34,9121.71,268.29,14684,550,16,1191.26,561.42
13070,100,640,4,751.7,187.93,372,12,4,0.0,0.0
13071,520,520,1,129.22,129.22,30,12,1,0.0,0.0
13072,174,174,1,177.15,177.15,69,7,1,0.0,0.0
13073,319,345,2,418.08,209.04,261,25,2,0.0,0.0
13074,419,631,4,1378.74,344.69,826,26,4,0.0,0.0
13075,37,37,1,919.61,919.61,485,22,1,919.61,0.0
13076,365,365,1,135.4,135.4,44,9,1,0.0,0.0
13077,198,636,10,2912.84,291.28,2529,176,8,0.0,151.83
13078,14,646,46,23821.66,517.86,9053,141,21,2449.99,5710.79
13079,48,325,2,222.88,111.44,100,11,2,23.8,196.3
13080,87,517,4,280.73,70.18,193,17,4,58.08,0.0
13081,51,639,25,49737.89,1989.52,35020,676,16,4406.61,9467.26
13082,34,625,21,7335.75,349.32,8466,99,14,1653.45,0.0
13083,333,333,1,91.68,91.68,120,4,1,0.0,303.75
13084,399,399,1,122.4,122.4,144,2,1,0.0,0.0
13085,65,646,8,2433.28,304.16,944,50,4,137.98,0.0
13086,290,290,1,439.33,439.33,155,47,1,0.0,0.0
13087,634,634,1,313.64,313.64,86,15,1,0.0,0.0
13088,325,325,1,236.11,236.11,76,19,1,0.0,0.0
13089,7,645,177,101236.52,571.96,52986,776,22,13793.57,15501.34
13090,44,402,19,10104.29,531.8,2315,130,10,1800.42,3998.8
13091,637,637,2,1976.0,988.0,873,24,1,0.0,345.82
13092,119,575,11,2102.2,191.11,480,48,11,0.0,38.08
13093,183,643,55,54943.65,998.98,26227,199,16,0.0,0.0
13094,37,297,11,2051.52,186.5,1728,5,9,452.64,381.6
13096,302,302,1,419.7,419.7,6,1,1,0.0,0.0
13097,30,646,26,12022.51,462.4,4897,366,16,1639.45,1366.71
13098,2,225,18,15169.46,842.75,8701,110,9,7434.49,13712.98
13099,7,7,1,207.36,207.36,288,1,1,207.36,0.0
13101,142,589,4,695.4,173.85,478,48,4,0.0,0.0
13102,41,490,32,10234.53,319.83,5733,185,15,1192.54,1462.39
13103,345,485,2,465.7,232.85,344,21,2,0.0,243.94
13104,41,561,6,987.06,164.51,510,5,6,162.72,722.04
13105,344,344,1,72.0,72.0,100,1,1,0.0,0.0
13106,41,321,2,603.46,301.73,231,15,2,76.5,0.0
13107,83,581,7,4656.67,665.24,3839,127,7,368.38,596.4
13108,280,343,2,1098.52,549.26,1043,27,2,0.0,0.0
13109,65,459,2,717.34,358.67,497,42,2,369.85,416.69
13110,45,646,10,2511.04,251.1,649,141,8,309.75,446.43
13111,626,626,1,321.88,321.88,180,12,1,0.0,0.0
13112,449,449,1,20.6,20.6,11,2,1,0.0,0.0
13113,21,529,33,17166.83,520.21,4116,165,15,1930.9,1458.9
13114,638,638,1,234.38,234.38,74,16,1,0.0,0.0
13115,92,507,7,4078.47,582.64,2988,161,6,0.0,1416.23
13116,46,46,1,501.14,501.14,291,30,1,501.14,0.0
13117,29,531,17,2500.67,147.1,1825,114,15,90.4,143.14
13118,116,347,7,2017.3,288.19,698,85,6,0.0,398.11
13119,576,576,1,134.9,134.9,110,11,1,0.0,0.0
13120,146,146,1,30.6,30.6,12,1,1,0.0,0.0
13121,177,177,1,283.73,283.73,252,50,1,0.0,0.0
13122,2,148,2,922.39,461.19,585,54,2,18.72,0.0
13123,380,437,2,506.75,253.38,268,36,2,0.0,0.0
13124,160,293,3,3490.24,1163.41,2259,163,3,0.0,1292.21
13125,431,431,1,158.57,158.57,54,20,1,0.0,0.0
13126,161,555,10,2976.03,297.6,2328,123,8,0.0,1022.22
13128,539,539,1,263.5,263.5,31,1,1,0.0,0.0
13129,360,437,2,233.25,116.63,296,10,2,0.0,0.0
13130,2,2,1,64.0,64.0,32,2,1,64.0,0.0
13131,95,576,5,2565.37,513.07,1204,98,4,0.0,748.4
13132,169,169,1,77.3,77.3,20,3,1,0.0,0.0
13133,181,367,3,200.45,66.82,55,12,3,0.0,0.0
13134,91,324,5,1567.39,313.48,635,61,4,0.0,907.84
13135,104,399,2,3371.45,1685.72,4423,18,2,0.0,0.0
13136,50,639,11,4893.63,444.88,2458,179,7,652.22,1380.93
13137,0,410,13,5993.33,461.03,3257,547,9,1067.2,1719.37
13138,41,304,4,994.3,248.57,488,33,4,102.6,472.94
13139,17,345,4,4848.98,1212.25,2915,128,4,540.92,3354.0
13140,16,399,5,1215.68,243.14,648,89,4,264.21,0.0
13141,122,638,16,6680.86,417.55,4563,259,11,0.0,987.72
13143,492,492,1,405.1,405.1,198,23,1,0.0,0.0
13144,240,339,2,135.35,67.67,29,6,2,0.0,0.0
13145,35,507,5,1218.8,243.76,146,2,5,118.8,204.72
13147,7,7,1,118.8,118.8,24,1,1,118.8,594.0
13148,41,640,24,7704.56,321.02,3976,400,14,991.54,917.25
13149,14,197,3,1132.62,377.54,884,58,3,755.88,543.44
13150,392,538,3,449.97,149.99,171,7,2,0.0,0.0
13151,203,535,3,2580.74,860.25,832,131,2,0.0,0.0
13152,325,602,7,2146.38,306.63,977,114,7,0.0,0.0
13154,307,643,3,1624.84,541.61,976,78,3,0.0,0.0
13155,234,399,4,1347.62,336.91,674,68,4,0.0,402.56
13156,293,584,3,1586.54,528.85,914,94,2,0.0,0.0
13157,49,549,8,4819.34,602.42,4111,137,7,375.26,868.02
13158,2,296,5,1508.18,301.64,992,70,5,944.65,0.0
13159,14,23,2,851.59,425.8,628,75,1,851.59,586.26
13161,221,408,2,478.88,239.44,106,30,2,0.0,0.0
13162,30,643,16,9275.49,579.72,5755,186,13,382.85,0.0
13163,518,518,1,17.65,17.65,3,2,1,0.0,0.0
13164,477,575,2,372.2,186.1,120,7,2,0.0,0.0
13165,259,321,2,784.32,392.16,856,20,2,0.0,666.84
13166,191,322,2,884.18,442.09,527,55,2,0.0,0.0
13167,38,298,3,751.37,250.46,669,46,3,417.55,373.78
13168,107,450,4,1528.78,382.19,787,119,4,0.0,346.53
13169,160,470,2,632.4,316.2,120,11,2,0.0,207.68
13171,207,207,1,140.35,140.35,53,23,1,0.0,328.06
13172,308,308,1,69.6,69.6,48,1,1,0.0,0.0
13173,275,637,10,2451.64,245.16,1457,147,8,0.0,187.71
13174,224,643,11,8786.08,798.73,4116,564,9,0.0,708.76
13175,490,643,2,831.45,415.73,423,40,2,0.0,0.0
13177,338,338,1,229.75,229.75,89,13,1,0.0,282.45
13178,41,631,18,12725.45,706.97,7807,183,16,1672.53,1333.74
13179,526,526,1,572.31,572.31,368,34,1,0.0,0.0
13180,515,515,1,86.1,86.1,42,4,1,0.0,0.0
13181,289,289,1,359.69,359.69,171,19,1,0.0,0.0
13183,9,543,12,5473.38,456.12,3267,64,11,867.9,1562.8
13184,38,198,9,1504.44,167.16,1567,122,5,584.47,196.85
13185,175,175,1,71.4,71.4,12,1,1,0.0,0.0
13186,1,36,2,1301.94,650.97,547,57,2,1301.94,273.95
13187,245,532,4,367.01,91.75,375,51,2,0.0,0.0
13189,23,23,1,127.0,127.0,526,18,1,127.0,133.68
13190,452,640,3,570.66,190.22,308,16,3,0.0,0.0
13191,566,566,1,164.69,164.69,115,58,1,0.0,0.0
13192,3,594,6,2558.58,426.43,1629,135,5,447.62,0.0
13194,43,329,2,472.78,236.39,326,10,2,60.7,0.0
13195,322,322,1,172.38,172.38,83,43,1,0.0,0.0
13196,170,525,4,1783.19,445.8,1102,89,4,0.0,1285.65
13197,517,517,1,373.01,373.01,204,19,1,0.0,0.0
13198,28,342,7,4582.17,654.6,3170,248,7,921.43,392.06
13199,0,642,51,11355.93,222.67,9495,42,22,1000.0,5076.96
13200,34,34,1,319.32,319.32,249,14,1,319.32,550.77
13201,410,550,4,1240.61,310.15,1039,65,3,0.0,0.0
13202,302,638,7,1580.3,225.76,572,55,7,0.0,0.0
13203,28,630,8,2088.65,261.08,1887,125,8,144.15,559.6
13204,639,639,1,966.66,966.66,428,57,1,0.0,0.0
13205,351,351,1,2803.2,2803.2,256,1,1,0.0,0.0
13206,308,640,13,8377.32,644.41,7155,393,7,0.0,0.0
13207,58,520,3,483.12,161.04,120,8,3,197.52,52.74
13208,63,644,7,1599.67,228.52,1114,172,7,134.86,388.83
13209,36,592,10,6773.98,677.4,4783,230,9,1793.64,1735.53
13210,1,1,1,353.48,353.48,316,22,1,353.48,0.0
13211,3,641,9,2418.54,268.73,1635,96,7,775.94,310.78
13213,36,476,10,3294.82,329.48,2080,147,7,412.35,556.7
13214,325,554,7,3264.23,466.32,2966,207,6,0.0,0.0
13215,310,310,1,81.6,81.6,96,1,1,0.0,0.0
13216,175,175,1,333.74,333.74,297,5,1,0.0,0.0
13217,30,563,4,666.48,166.62,512,3,3,533.98,0.0
13218,35,35,1,62.64,62.64,88,5,1,62.64,0.0
13219,526,526,1,76.23,76.23,11,11,1,0.0,0.0
13220,93,483,4,1243.29,310.82,332,43,4,0.0,92.8
13221,148,267,2,847.41,423.7,244,62,2,0.0,0.0
13222,485,485,1,88.5,88.5,30,1,1,0.0,0.0
13223,108,573,6,969.12,161.52,568,8,6,0.0,0.0
13224,59,59,1,1212.26,1212.26,665,42,1,1212.26,943.69
13225,51,630,14,14095.79,1006.84,6149,54,12,557.68,2164.28
13226,181,301,2,312.46,156.23,179,28,2,0.0,0.0
13227,109,109,1,257.7,257.7,99,9,1,0.0,0.0
13229,133,133,1,160.95,160.95,63,10,1,0.0,0.0
13230,46,539,28,5787.99,206.71,3323,582,16,434.7,572.79
13232,6,151,5,1048.3,209.66,654,129,4,356.4,309.3
13233,244,602,3,875.58,291.86,1004,49,3,0.0,300.88
13234,580,640,2,356.95,178.47,162,56,2,0.0,0.0
13235,120,120,1,1031.07,1031.07,441,53,1,0.0,0.0
13236,14,14,1,439.23,439.23,168,21,1,439.23,305.62
13237,295,295,1,643.0,643.0,128,24,1,0.0,0.0
13238,71,498,4,624.75,156.19,281,19,4,227.7,381.88
13239,169,410,5,1594.69,318.94,1151,86,4,0.0,0.0
13240,4,560,8,1738.52,217.31,859,160,7,221.24,0.0
13241,319,319,1,115.58,115.58,48,40,1,0.0,0.0
13242,20,576,7,699.4,99.91,350,19,6,166.4,0.0
13243,111,539,5,1278.04,255.61,579,165,3,0.0,0.0
13244,0,0,1,121.74,121.74,38,27,1,121.74,0.0
13245,340,340,1,558.72,558.72,246,29,1,0.0,430.5
13246,84,433,10,3261.12,326.11,2759,214,8,212.47,126.31
13248,32,97,2,465.68,232.84,305,25,2,78.21,0.0
13249,0,592,9,1608.93,178.77,1246,21,8,419.57,0.0
13250,368,410,2,256.04,128.02,108,17,2,0.0,0.0
13251,310,310,1,252.68,252.68,215,25,1,0.0,0.0
13252,302,533,2,399.3,199.65,134,19,2,0.0,0.0
13253,64,611,4,2951.11,737.78,3015,73,4,553.92,0.0
13254,284,284,1,51.41,51.41,43,4,1,0.0,0.0
13255,281,420,2,730.65,365.32,450,19,2,0.0,173.81
13257,344,344,1,149.75,149.75,33,7,1,0.0,0.0
13258,113,308,3,561.22,187.07,246,14,2,0.0,473.96
13259,305,606,8,1141.06,142.63,385,181,5,0.0,292.32
13261,176,193,2,944.1,472.05,210,8,2,0.0,0.0
13262,171,508,3,573.45,191.15,247,48,3,0.0,0.0
13263,16,321,27,6121.3,226.71,3416,434,9,1418.06,2583.39
13264,350,350,1,722.56,722.56,375,38,1,0.0,0.0
13265,91,181,3,1465.66,488.55,1138,44,3,0.0,642.0
13266,20,630,15,4836.36,322.42,5469,129,12,709.15,1298.68
13267,0,640,32,8356.11,261.13,3479,134,17,909.2,1402.15
13268,77,175,6,2150.25,358.38,2518,206,4,312.47,1064.44
13269,17,645,21,6526.92,310.81,5065,195,13,933.22,2364.78
13270,274,274,1,1180.0,1180.0,400,1,1,0.0,0.0
13273,21,21,1,138.98,138.98,153,16,1,138.98,0.0
13274,317,317,1,360.85,360.85,199,19,1,0.0,0.0
13275,291,540,2,241.66,120.83,140,48,2,0.0,0.0
13276,7,550,4,1485.71,371.43,714,191,4,137.38,453.55
13277,24,447,5,390.8,78.16,292,9,5,125.9,132.5
13278,307,518,3,893.12,297.71,821,48,3,0.0,542.73
13280,30,552,7,2322.63,331.8,1495,159,5,115.5,0.0
13281,347,347,1,350.85,350.85,201,22,1,0.0,0.0
13282,70,314,3,954.15,318.05,275,28,3,428.4,359.04
13283,93,548,3,305.2,101.73,144,14,3,0.0,68.16
13284,238,238,1,201.19,201.19,91,13,1,0.0,0.0
13285,69,532,5,2625.57,525.11,1860,147,5,796.83,739.02
13286,508,508,1,734.91,734.91,274,46,1,0.0,0.0
13287,511,612,3,781.59,260.53,429,46,3,0.0,0.0
13288,351,574,5,927.61,185.52,379,7,3,0.0,0.0
13289,631,631,1,307.95,307.95,119,16,1,0.0,0.0
13290,346,346,1,208.63,208.63,1,1,1,0.0,0.0
13291,63,574,11,3320.84,301.89,1619,155,9,361.11,0.0
13292,192,434,4,665.14,166.28,316,41,4,0.0,329.37
13293,300,576,6,1192.94,198.82,555,51,5,0.0,0.0
13294,97,554,3,1689.53,563.18,996,93,3,0.0,0.0
13295,267,484,4,1101.97,275.49,733,56,4,0.0,0.0
13296,45,485,6,792.51,132.09,653,50,6,87.4,0.0
13297,293,450,3,2278.77,759.59,1731,58,3,0.0,2089.85
13299,176,436,3,1218.7,406.23,416,56,3,0.0,0.0
13300,77,482,3,1285.51,428.5,455,44,3,371.89,0.0
13301,11,200,4,618.09,154.52,345,75,4,290.32,0.0
13302,63,434,2,159.2,79.6,12,3,2,63.75,0.0
13303,308,308,1,61.72,61.72,26,4,1,0.0,0.0
13304,259,577,4,1217.99,304.5,716,59,4,0.0,0.0
13305,0,547,14,3225.1,230.36,2064,140,12,831.0,529.61
13306,338,338,1,53.65,53.65,74,4,1,0.0,0.0
13307,28,500,3,273.34,91.11,140,15,3,15.0,0.0
13308,111,504,2,1099.81,549.9,749,42,2,0.0,570.56
13309,114,300,3,796.22,265.41,986,59,3,0.0,910.15
13310,114,310,4,1226.82,306.7,624,65,3,0.0,314.38
13311,58,58,1,490.11,490.11,271,24,1,490.11,108.46
13312,359,359,1,124.75,124.75,41,5,1,0.0,0.0
13313,49,645,10,2808.34,280.83,1944,93,9,308.6,636.98
13315,597,597,1,310.26,310.26,232,22,1,0.0,0.0
13316,39,547,8,10993.82,1374.23,20141,93,7,2157.5,2197.75
13317,106,634,18,5526.39,307.02,2614,181,12,0.0,959.7
13319,21,641,50,18134.02,362.68,7519,298,20,1887.17,3948.48
13320,14,386,5,1660.55,332.11,1210,81,4,472.54,567.55
13324,111,471,15,7190.51,479.37,5716,30,9,0.0,3322.96
13326,340,340,1,281.76,281.76,140,13,1,0.0,0.0
13327,20,629,19,8990.46,473.18,4135,163,17,866.4,889.02
